"","id","gender","age_4","education","work_experience_4","ethnicity","VR_total","LN_total","MX_total","R3D_total","g_total","H_self","E_self","X_self","A_self","C_self","O_self","H_observer","E_observer","X_observer","A_observer","C_observer","O_observer","g_H_observer","g_E_observer","g_X_observer","g_A_observer","g_C_observer","g_O_observer","p_H_observer","p_E_observer","p_X_observer","p_A_observer","p_C_observer","p_O_observer"
"347","610ed1ac68f6c344f9a8b17d",2,20.9,4,2,1,8,0,0,1,9,3,3.5,3.1875,3.125,3.8125,4.0625,3.0375,3.0875,3.20625,3.30625,3.5625,3.10625,3.425,3.0125,3.30625,3.55,4,3.125,2.7375,3.3,3.16875,3.225,3.2375,3.13125
"348","610fb9afc435c9e8b5713f67",3,23.6,3,4,1,13,1,2,1,17,3.9375,4.125,3.0625,3.75,3.75,4.9375,3.45625,3.40625,4.10625,3.475,2.890625,4.05625,3.8,3.45,4.16875,3.3,3.33125,4.23125,3.5375,3.35,4.09375,4.0375,2.66875,3.675
"349","6110aee2ce95d0cb5f8d4d9c",2,32,5,16.1,6,14,3,2,0,19,3.3125,3.75,3.125,2.25,4.375,3.9375,3.234375,3.096875,2.846875,2.7875,3.35625,2.978125,3.525,3.29375,3.2875,3.4,3.825,2.9375,3.09375,2.7625,2.5125,2.39375,3.025,3
"350","6110c3238a3b6a949ee6cf97",2,21,4,2,1,13,0,0,0,13,3.875,3.5625,3.5,3.25,3.125,3.3125,3.3,3.3125,3.04375,3.546875,3.028125,3.084375,3.675,3.3875,3.04375,4.025,3.7125,3.3,3.3125,3.325,2.85,3.41875,2.675,3.025
"351","6110d5e5c6ce466532978870",2,22,4,2,2,6,1,2,0,9,3.625,4.9375,2.4375,3.1875,3.125,2.0625,3.153125,3.375,2.91875,3.475,3.1875,2.940625,3.78125,3.70625,2.8125,3.9875,3.1,2.9375,2.56875,3.06875,2.96875,3.26875,3.15,2.9125
"352","611118b967515e93dcf141f1",1,21,3,5.1,6,10,1,1,0,12,3.5625,3.5625,3.6875,4.75,3.875,4.625,3.465625,3.378125,3.55,3.628125,2.903125,3.51875,3.3625,3.96875,3.85,3.8,2.575,3.6,4.025,3.175,3,3.7,3.01875,3.31875
"353","6111216b74cfd482d05ac02b",2,20.9,3,3.5,1,11,3,2,0,16,3.6875,3.8125,3.1875,2.6875,4.1875,3.75,3.10625,3.1,3.115625,3.315625,3.5875,3.134375,3.85625,3.4625,3.2,4.19375,3.85625,3.4875,2.6625,2.83125,3.14375,2.71875,3.48125,2.9375
"354","6111234ac8cfa49e38acbfb4",2,23,4,7,1,12,4,3,0,19,4.0625,4.1875,3.9375,2.9375,4.9375,2.0625,3.1125,3.275,3.6625,3.38125,3.9375,3.121875,3.1625,2.925,3.86875,3.05,4.41875,3.23125,3.175,3.5625,3.2125,3.5875,3.5625,3.0375
"355","6111308dc631d4011ef43a73",2,23.6,4,1.7,1,12,3,0,0,15,2.875,4.625,3.5,4.125,4.5625,2.5,3.403125,3.5375,2.928125,3.559375,3.7625,3.05625,3.7625,3.81875,3.44375,3.5875,3.96875,3.3,3.5375,3.375,2.44375,3.5625,3.7375,2.925
"356","6111457269336cf7c25383de",2,21.8,3,6,1,8,0,2,0,10,2.3125,3.75,2.5625,2.6875,3.625,3.3125,3.115625,3.23125,2.375,2.928125,3.609375,2.984375,2.875,3.025,1.9,2.8,3.84375,3.1,3.2625,3.325,2.73125,2.74375,3.35625,2.825
"357","6111502e4dba0ac8447e8c28",2,39,3,26,1,7,0,1,0,8,2.6875,3.25,2.0625,2.0625,3.3125,3.0625,3.15625,3.159375,3.4125,2.821875,3.259375,3.034375,2.95625,3.0125,3.8625,2.975,3.40625,2.975,3.24375,3.01875,3.0875,2.5625,3.39375,3
"358","61117b4c2cfd3745eb8c4087",2,24.7,4,9,3,10,1,3,1,15,3.3125,2.3125,2.6875,3.875,3.875,4.0625,3.33125,3.2625,3.253125,3.19375,3.4625,3.49375,3.79375,3.65625,3.45,3.15,3.54375,4.05,3.1375,3.16875,3.09375,3.29375,3.18125,3.175
"359","6111b0add6d9e4db1ee4b1f5",2,22,4,4.5,1,12,4,4,2,22,3.875,3.6875,3.0625,3.1875,4.1875,4.5625,3.19375,3.36875,3.1375,3.440625,3.76875,3.471875,3.36875,3.73125,3.11875,3.4375,4.25625,3.825,2.95,3.1125,3.28125,3.4,3.5875,3.2625
"360","61128c2c056a6993a3868078",1,37,2,18.6,1,6,3,1,0,10,3.375,3.25,3.1875,2.75,4.375,3.5625,2.76875,2.8625,3.33541666666667,2.25625,3.33958333333333,3.04166666666667,3,2.825,4.325,2.25,3.55,3.35,2.85,2.4,2.475,2.3125,3.1,2.6
"361","611377497bdc630aedb0c1a7",2,22,3,1,2,13,0,3,0,16,2.6875,3.625,2,3.25,2.8125,3.125,3.221875,3.7375,2.725,3.015625,2.840625,3.15625,3.75,4.2375,2.125,3.4125,3.1875,3.49375,2.45625,3.1625,3.1125,2.49375,2.4,2.9125
"362","6114536a855a3dde7292bdde",2,33,4,17,1,9,0,2,0,11,3.25,4.4375,2.6875,2.9375,4.5,3.3125,3.46875,3.64375,3.025,3.4890625,3.209375,3.315625,3.8,4.10625,3.0625,4.06875,2.825,3.775,3.475,3.275,2.8625,3.5875,3.4625,3.15625
"363","611622ddd8be1ac51298cb89",1,19,3,1.9,6,6,0,1,0,7,3.4375,1.4375,3.875,3.8125,4.1875,3.25,2.8375,2.9875,3.4125,2.55,3.159375,3.18875,3.625,3.78125,3.80625,2.9625,2.8125,3.525,2.45,2.41875,3.2125,2.85625,3.6,3.01875
"364","6116f5e262766b3c715ab4f8",2,21.8,2,4.4,1,9,0,1,0,10,3.9375,4,3.5,3.9375,4.25,3.5,3.246875,3.20625,3.203125,3.634375,3.609375,3.11875,3.775,3.675,3.6625,3.8125,4.05625,3.40625,3.11875,3.20625,2.64375,3.4375,3.3375,2.99375
"365","6117217f6c1964b5c4b49493",1,29,4,8,6,7,0,2,0,9,3.5,1.875,4.27083333333333,4,4.3125,3.75,3.0625,2.91875,3.45,2.8875,3.70625,3.4,3.425,3.1625,3.68125,3.18125,4.14375,4.15,3.25,2.8,3.2375,2.79375,3.6,2.93125
"366","611729ddf39841cce093b0ff",2,44,4,26,1,7,1,1,0,9,3.25,3.75,4.4375,4.25,4.5625,3.5,3.10625,3.2,3.66875,3.259375,2.8875,3.1875,3.2125,3.3875,3.80625,3.325,2.7625,3.4625,2.9375,3.0625,3.575,3.1625,2.8375,3.1375
"367","6117ae23774b3ff0f9e08052",1,37,4,21.6,2,10,2,3,0,15,3,3.5,4.125,4,2.8125,4.125,3.203125,3.1625,3.6375,3.475,3.175,3.48125,3.1625,3.05,3.6625,3.71875,3.74375,3.23125,3.29375,3.1375,3.63125,3.2625,2.84375,3.56875
"368","611844d4991f934439fb1c09",4,28.2,3,12.6,1,13,4,4,0,21,3.625,3.8125,2.75,3.25,3.875,4.375,3.371875,3.20625,3.796875,3.565625,3.253125,3.809375,3.8625,3.1875,4.15625,3.825,3.40625,4.29375,3.1875,2.9875,3.525,3.24375,3.15,3.43125
"369","611b1d3794ac948af7e57e7a",1,20.7,3,1,6,12,2,3,0,17,3.0625,4.125,3.4375,3.1875,3.5,3.625,2.990625,3.046875,3.428125,3.26875,3.259375,3.390625,3.1625,3.4375,3.56875,3.39375,3.55625,3.95625,3.08125,3,3.15625,3.35625,3.06875,3.075
"370","611c60d5deace46324300f93",2,26.1,3,0.2,8,6,0,0,0,6,3,3.375,3.4375,3.08333333333333,3.875,4,3.390625,3.525,2.99375,3.48125,3.4625,3.40625,3.94375,4.0875,3.3,4.09375,3.70625,3.89375,3.0875,3.0625,3.1,2.9375,3.43125,3.0625
"371","611eb5db46ee495d60b16aae",3,47,4,22,1,14,4,3,3,24,3.25,3.8125,3.25,2.625,3.0625,4.5625,3.425,3.01875,3.634375,3.815625,3.29375,3.29375,3.85625,3.2875,3.68125,4.09375,3.8125,3.3625,3.5,2.85,3.49375,3.56875,2.9125,2.95
"372","612065dc0aa390e70c9848ff",2,24,4,6,6,12,3,4,0,19,2.875,3.25,3.5,3.25,3.25,2.875,3.296875,3.365625,3.396875,3.303125,3.340625,3.29375,3.03125,3.73125,3.61875,3.59375,3.75,3.89375,3.4875,3.30625,3.10625,3.2125,3.05625,2.975
"373","61206e8d3e6a6ccdd064637c",1,61.1,3,38.9,1,7,2,1,0,10,3.1875,3.9375,2.8125,2.9375,4.4375,4.125,3.15625,3.109375,3.153125,3.225,3.015625,3.24375,3.45625,3.51875,3.3625,3.9875,2.725,3.31875,3.01875,2.94375,2.9625,2.79375,3.0125,3.06875
"374","61213e741b9f968b5a292acb",2,22,3,11.3,1,5,0,0,0,5,3.625,3.375,3.45833333333333,3.5,3.5,2.9375,3.121875,3.225,3.275,3.4625,3.2125,2.953125,3.69375,3.825,3.63125,4.10625,3.51875,3.0375,2.7625,2.75625,3.00625,2.7875,2.95,2.80625
"375","6121aaee9d29f0c6e3bc8bea",2,52,7,3,8,10,0,1,0,11,4.5,4.3125,2.9375,3.625,4.3125,4,3.090625,3.53125,3.2625,3.6125,3.18125,3.33125,3.275,3.75,3.95,3.94375,2.78125,3.40625,2.875,3.3,2.76875,3.3,3.3375,3.33125
"376","6122887748c825a688a6dd20",2,39.6,5,15.3,1,11,2,3,0,16,3.75,4.25,2.875,2.75,3.125,3.8125,3.378125,3.71875,3.034375,3.421875,3.43125,3.303125,3.45,4.23125,3.55,3.875,2.99375,3.5875,2.975,3.2875,2.6625,3.03125,3.41875,3.05625
"377","61232cdd072f4f13a41c2302",2,23.8,3,6,7,8,2,0,2,12,4.375,3,4.1875,3.8125,3.375,4.6875,3.3,3.278125,3.503125,3.809375,3.16875,3.45625,2.8875,3.46875,3.6625,4.35625,3.2375,3.8375,3.59375,3.09375,3.34375,3.18125,2.9875,3.28125
"378","612547f89bad5437aaecfa66",1,30.1,4,12,1,9,2,2,0,13,3.875,2.625,2.3125,3.3125,4.4375,2.9375,3,3.15,2.89375,3.1375,3.190625,3.34375,2.9375,3.6,2.5,3.4125,3.31875,3.1,2.84375,2.89375,2.9875,2.775,2.9375,3.25625
"379","6125c324391974c4c912ba10",1,33.4,3,16,1,11,2,1,0,14,3.5,2.875,2.6875,4,2.9375,3.4375,3.246875,2.8,2.7375,3.546875,3.096875,3.340625,3.7875,3.125,2.2,3.725,3.75,3.75,3.325,2.75625,3.16875,3.55,2.7625,3.01875
"380","612682ec747ac2d5df40f7df",1,22,3,5,2,3,0,0,1,4,3.9375,2.625,3.0625,3.3125,4.1875,4.25,2.559375,2.578125,2.95625,2.725,3.11875,3.059375,2.43125,2.55625,2.4625,2.525,3.11875,3.15,2.61875,2.63125,3.0875,2.8625,2.925,2.8375
"381","61283769a39dd638c256540c",1,46.9,3,26.7,1,11,1,1,2,15,2.4375,2.75,3.125,1.9375,2.5625,3.4375,3.0375,2.953125,2.95625,3.115625,2.978125,2.95,3.01875,3.1625,2.64375,3.58125,3.2125,2.94375,2.93125,2.85,3,2.88125,2.7125,2.7625
"382","612d576fd75b6c46b4cefc6e",1,49.1,4,33,1,15,4,2,3,24,4.125,4.125,3.6875,2.5625,4.6875,4.9375,3.39375,2.996875,3.659375,3.559375,3.703125,3.384375,3.55625,2.86875,3.48125,3.56875,3.975,3.54375,3.7625,3.23125,3.70625,3.875,3.68125,3.1875
"383","612e44861dc0709ab9f444ba",1,31.6,3,12.8,1,9,0,1,1,11,3.9375,3.3125,3.875,3.5,4.4375,4,2.90625,3.140625,3.08125,3.55,3.43125,3.284375,3.16875,3.19375,3.51875,3.84375,3.54375,3.69375,2.5625,3.06875,2.7,3.35625,3.41875,2.9125
"384","612e9fb57400639a88cfae33",2,27.4,4,5.5,1,7,2,3,0,12,3.625,4.125,3.625,3.1875,3.25,4.1875,3.390625,3.240625,3.696875,3.575,3.025,3.259375,3.5375,3.65,4.15,4.1625,2.7875,3.525,3.34375,3.03125,3.4125,3.19375,3.0375,3.15625
"385","6134113b9f3f724a7cf9e390",2,28,4,12.1,2,5,0,1,0,6,3.625,3.4375,3.0625,2.875,3.25,4.1875,3.090625,2.878125,3.1375,3.009375,2.9375,3.60625,3.2125,2.7625,3.5,3,2.75625,4.3125,3.0375,2.86875,2.825,3.0625,2.93125,3.01875
"386","6135d372d149620fce4fba60",1,25.5,3,9.8,6,8,1,2,0,11,2.5625,3.6875,4.1875,2.75,4.6875,4.5,2.825,3.04375,3.41875,3.1875,3.11875,3.1625,2.825,2.99375,3.79375,3.5625,2.6875,3.54375,2.75625,3.04375,3.075,2.89375,3.375,2.8375
"387","61363ce02e6022a741d63a6e",1,26.3,4,4.2,1,10,3,2,0,15,2.375,3.125,4,3.3125,3.25,3.5,2.871875,2.925,3.203125,3.246875,3.3625,3.23125,2.6625,3.05,3.18125,3.4125,3.63125,3.70625,3.05625,2.875,3.225,3.29375,3.00625,2.94375
"388","61372727e083e6cd1c827f81",3,40,4,22,1,7,1,0,0,8,3.5,4.3125,2.25,1.9375,4.6875,3.25,3.33125,3.675,3.084375,3.140625,3.36875,3.540625,3.91875,4.18125,3.33125,3.96875,3.7125,3.9375,2.9,3.3375,2.825,2.58125,3.08125,3.2125
"389","6143af8721d1445864c4f6c8",1,50.5,1,33.5,1,6,1,1,0,8,3.625,2.75,3.125,2.375,4.1875,3.5,2.578125,2.503125,3.425,2.5875,3.178125,2.8,2.7125,2.275,3.36875,2.875,3.16875,2.50625,2.625,2.41875,3.3625,2.4875,3.1875,2.81875
"390","6144834d136ed7f27d2dbe60",3,49.2,5,25.5,1,13,4,3,0,20,3.3125,3.9375,3.375,2.625,3.625,3.9375,3.31875,3.453125,3.4,3.54375,2.94375,3.071875,3.7875,3.55,3.88125,4.1875,2.73125,3.125,3.06875,3.2875,2.98125,3.1125,2.975,3.0875
"391","6145a88c94a2c86532d36b0f",1,24,2,6.4,6,11,3,1,0,15,3.375,3.25,2.5625,3.4375,3.625,3.6875,3.33125,3.30625,2.51875,3.63125,3.565625,3.45625,3.66875,3.825,2.24375,4.04375,3.75625,4.15,3.05625,3.125,2.80625,3.4125,3.3375,2.9875
"392","614a2938ccbb6e48eb2dcbd1",1,42,4,21,4,14,4,1,0,19,4.375,2.9375,3.1875,2.0625,4.5,3.75,3.30625,3.128125,3.03125,3.209375,3.484375,3.359375,3.0375,3.34375,2.475,3.325,3.6,3.6125,3.55625,2.91875,3.2625,2.96875,3.38125,3.18125
"393","614b3d6a4f76b8dfc939adf0",2,30.2,3,11.4,2,7,0,3,0,10,3.625,4,3.625,3.5625,3.75,4.375,3.190625,3.215625,3.259375,3.45625,2.9,3.353125,3.15,3.2625,3.4,3.51875,2.56875,3.6625,3,3,3.15,3.3,3.075,3
"394","614c0e6fc69699a7da9b770e",2,24,3,6.8,1,8,2,3,0,13,4.3125,2.6875,4.375,3.875,4.6875,4.0625,3.01145833333333,3.13541666666667,3.58541666666667,3.325,3.09166666666667,3.2,3,3.1375,4.0875,3.2375,3,3.2375,2.91875,2.9875,3.11875,3.2125,3.0875,3.24375
"395","614e0f70c4f1690a32f4b1a4",1,38.8,4,16,1,13,3,2,2,20,4.0625,2.8125,2.875,3.5,3.4375,3.125,3.0875,2.934375,3.509375,3.503125,3.21875,3.225,3.4875,3.225,3.55,3.775,3.275,3.7125,3.0875,2.75,3.40625,3.31875,3.03125,3.08125
"396","614e149fccc6a53ae06dfcd2",2,58.2,4,32.3,1,12,3,2,1,18,3.625,3.0625,3.5,3.5,4.25,4.5,2.878125,3.071875,3.6125,3.05,3.340625,3.25625,2.5875,2.675,3.3125,2.5875,3.6,3.10625,2.75625,3.11875,3.59375,3.14375,3.29375,3.21875
"397","614e35b2138b395a5410d87a",1,42,3,23,1,13,4,4,4,25,3.8125,1.5,3.02083333333333,3,2.625,4.0625,2.76875,2.30625,2.7375,2.240625,2.5,3.028125,2.91875,2.0125,2.6375,2.19375,2.18125,3.1125,2.775,2.6125,2.55625,2.30625,2.8125,2.79375
"398","614eb0a92921d8c1e64f4873",2,52.7,3,30,1,15,2,4,0,21,3.9375,3.5625,2.5,2.3125,3.625,3.75,3.146875,3.078125,2.4,3.1303125,3.28125,2.8625,2.51875,2.46875,1.7875,2.7125,3.2875,2.6125,3.6375,3.35,2.725,3.316875,3.28125,2.93125
"399","614f2378929f8d4e2447ec6c",3,41,4,25,1,10,3,3,1,17,4,3.0625,2.625,3.375,4.0625,4.125,3.128125,3.184375,2.94375,3.478125,3.86875,3.71875,2.9625,3.23125,2.975,3.33125,4.0875,4.38125,3.2,3.05625,2.85625,3.4625,3.775,3.16875
"400","614f3f044ab295ed97809caa",1,39,5,15,4,11,3,3,1,18,3.75,2.25,3.0625,3.625,4.0625,3.5625,2.91875,2.859375,3.040625,3.2,3.453125,3.19375,2.3875,2.7,2.68125,3.575,3.78125,3.4375,3.29375,3.0125,3.2,3.04375,3.23125,2.96875
"401","615009a911243c691332e533",1,40.6,5,23.5,1,9,2,3,1,15,4.0625,2.3125,3.875,4.375,4.125,4,2.896875,2.54375,3.384375,3.534375,3.603125,3.084375,2.9875,2.4125,3.49375,3.85,3.84375,3.1375,3.125,2.46875,3.24375,3.48125,3.43125,3.025
"402","615102c62504c240ac52cb00",2,30.1,4,12.1,1,14,3,1,1,19,4.3125,3.625,2.8125,2.875,3.8125,3.75,3.184375,3.240625,3.059375,3.45625,3.778125,3.2,3.175,3.0875,2.65,3.6875,4.1875,3.26875,3.2,3.23125,3.11875,3.36875,3.45625,3.0375
"403","61511b7499620085c08c171d",2,40,5,15,1,11,1,0,0,12,3.4375,3.4375,3.875,2.9375,3.5,2.9375,2.93125,2.971875,3.425,3.40625,2.978125,3.26875,2.79375,2.625,3.91875,3.575,2.5,3.625,2.96875,3.06875,3.09375,3.325,3.2875,3.05
"404","61514f5537097bf8052a71d0",1,25.1,4,5.2,1,13,4,0,0,17,3.625,3,3.625,3.375,2.9375,2.5625,2.759375,3.04375,3.159375,3.08125,2.70625,3.21875,2.5625,2.96875,3.9,3.55,2.45,3.56875,2.85625,3.09375,2.5625,2.8375,2.56875,3.0125
"405","61523ad1ae3acee5b3f7287b",2,39,5,15.5,1,13,3,1,3,20,4,3.375,3.625,3.4375,3.6875,4.4375,3.0375,2.9875,3.18125,3.50625,3.325,3.4875,3.1,2.74375,3.5625,3.425,3.175,3.95625,3.09375,3.11875,2.94375,3.45,3.48125,3.05625
"406","61523f5edff0567aa388e752",1,61.5,3,45,1,11,2,3,3,19,3.75,2.625,3.75,3.5,3.5,4.1875,3.29375,3.00625,3.765625,3.50625,3.525,3.634375,3.60625,2.81875,4.275,4.11875,3.475,4.2375,3.60625,3.1,3.43125,3.24375,3.50625,3.3125
"407","6152be1021c9ab590015a3e3",2,32,3,15.4,1,12,2,0,0,14,4.3125,3.75,3.3125,4.3125,4.3125,4.125,3.5,3.534375,2.903125,3.63125,3.45625,3.48125,3.61875,3.64375,3.6125,3.85,3.1875,3.9,3.325,3.38125,2.49375,3.525,3.7125,3.33125
"408","61531a9bd8acf4e88e083892",1,45.5,3,23.2,2,6,2,0,0,8,3.8125,2.9375,4.3125,4.5625,4.875,4.0625,3.365625,2.771875,3.6875,3.38125,3.5353125,2.8875,4.10625,3.075,4.25,3.925,3.4875,3.11875,3.3,2.5125,3.31875,3,3.55625,2.775
"409","615327ab3d238b032366a545",2,32.1,4,13.8,1,12,4,3,3,22,4.875,3.625,3.375,2.9375,4.375,2.125,3.371875,3.171875,3.228125,3.590625,3.615625,3.140625,3.84375,2.83125,2.99375,4.26875,4.175,3.18125,3.375,3.14375,3.18125,3.20625,3.26875,3.0375
"410","615374d9fd9b41728babd974",2,58,5,36,1,13,1,3,0,17,3.9375,3.1875,3.9375,4.1875,4.0625,3.5,2.771875,2.721875,3.28125,3.11875,3.43125,3.146875,2.6375,2.34375,3.4875,3.19375,3.64375,3.58125,2.73125,2.9625,3.2,2.95,3.2875,2.93125
"411","6153c8a5e9fa7e4a77a4baee",3,31.2,7,11.9,1,5,0,1,0,6,4,3.4375,2.125,3.125,3.5,3.75,2.953125,3.1625,2.65625,3.24375,3.015625,3.41875,2.525,3.3375,2.86875,3.21875,2.9,3.6625,2.9,2.86875,2.48125,3.24375,3.06875,3
"412","6157d22b9998f96a77f41567",2,53.8,5,30,1,11,2,2,0,15,3.0625,4.1875,3.125,2.1875,3.875,4.1875,2.99375,3.1125,3.459375,2.99375,3.703125,3.615625,2.8,2.8375,4.125,2.725,4.26875,4.25,2.9125,3.1375,2.9375,3.3,3.375,3.26875
"413","615880a66bc32302998866d9",2,55.7,6,23.5,4,13,3,4,0,20,3.375,3.5,3.1875,3.0625,3.875,3.1875,3.50625,3.41875,3.253125,3.55,3.553125,3.315625,4.11875,3.7125,4.05,4.125,3.925,3.80625,3.28125,3.34375,2.775,3.14375,3.1,3.09375
"414","615b1bbb04fb28394b341ee9",1,64.7,3,48.5,1,11,1,3,1,16,3.625,2.75,2.8125,2.9375,3.9375,4.5,2.865625,2.8125,3.06875,3.05625,3.421875,3.26875,2.925,2.55,2.5875,2.8375,4.09375,3.36875,2.8375,2.88125,3.03125,3.075,2.89375,3.05
"415","615b39c56d4a42f215089b8a",1,30.1,4,8.8,1,11,2,3,0,16,4.5,1.875,3.4375,4,4.25,3.4375,3.0375,3.13125,3.490625,3.571875,3.3665625,3.1375,3.49375,3.4625,3.8625,3.675,3.925,3.6125,2.8875,2.80625,3.21875,3.3875,2.96875,2.88125
"416","615b89f05c6789f6c121026f",2,34.4,4,16.1,1,11,1,0,1,13,2.9375,3.875,2.375,2.1875,3.375,3.75,3.25625,3.415625,2.94375,2.95625,2.740625,3.20625,3.13125,3.7125,2.9625,3.70625,2.61875,3.4125,3.19375,3.19375,2.825,2.75,2.78125,2.9625
"417","61639cbb5ffec1a6b93b2334",2,44,4,20,1,12,0,3,2,17,4.25,3.375,3.75,3.875,4.875,3.3125,3.090625,3.209375,3.246875,3.515625,3.7,3.159375,3.13125,3.41875,2.83125,3.58125,3.84375,3.3,2.95625,2.925,3.4,3.39375,3.55625,3.125
"418","6164d593d3783a588b11017b",2,25.1,2,5.8,1,7,0,2,1,10,3.5,2.9375,2.8125,3.0625,3.625,3.875,3.0875,3.396875,3.571875,3.1875,3.178125,3.484375,2.825,3.8875,3.75625,3.20625,2.64375,4.06875,2.99375,2.95,3.33125,3.03125,3.38125,3.0625
"419","616604bed27acb2f4e2841a9",1,24.4,3,7.4,1,8,3,2,0,13,2.875,3.9375,2.3125,2.125,3.875,3.3125,3.165625,3.428125,2.565625,3.646875,2.978125,3.005625,3.15,3.89375,2.925,4.4,2.6,3.3,3.11875,3.10625,2.4875,2.95,3.1125,2.85
"420","616f0b4cde85d60d1d2cb938",1,22.8,3,4.2,1,13,4,3,3,23,2.25,1.8125,4.125,3.0625,3.875,4.1875,3,2.85,3.40625,3.209375,3.228125,3.3375,3.53125,3.3,3.3875,3.9875,3.64375,3.88125,2.825,2.53125,3.3875,2.74375,2.98125,3.05
"421","61bb392e40db417c1a138dcb",2,49.4,1,34.1,1,10,1,1,0,12,3.375,4.25,2.8125,3.6875,3.75,3.375,3.4,3.3446875,3.2875,3.684375,3.59375,2.928125,4.0625,3.54125,4.0625,4.3125,3.94375,2.78125,3.15,3.11875,2.84375,3.28125,3.375,2.975
"422","620bdccba922fc3f247f6adb",2,22,3,5.1,2,14,3,4,1,22,4.5625,2.25,2.9375,3.875,2.875,3.875,3.578125,3.290625,3.0625,3.746875,3.146875,3.7,3.8875,3.60625,3.175,4.125,2.8875,4.36875,3.45,3.13125,2.90625,3.53125,3.05,3.25625
"423","622a193e32f45a5c28d4875f",1,59.5,4,36.3,1,11,2,2,0,15,3.875,3.3125,4.0625,3.1875,3.6875,3.5625,3.028125,2.753125,3.615625,3.6,3.59375,3.1875,3.29375,2.39375,4.03125,4.1625,4.04375,3.01875,2.95625,2.96875,3.25,3.3375,3.48125,3.11875
"424","6234790e93ccbf5fc88ad4fe",2,52.4,4,19.1,1,10,1,1,1,13,4.1875,2.75,4.3125,3.25,4.8125,4.1875,2.95625,2.940625,3.31875,2.871875,3.809375,3.11875,2.1375,2.45625,3.40625,2.4625,4.29375,3.4,3.375,2.95625,3.15625,2.9875,3.4,2.96875
"425","62349b2406ea604d296bd69d",2,32.8,3,18.1,1,11,3,2,1,17,4.0625,4,2.8125,2.5,4.1875,4.5,3.23333333333333,3.39166666666667,2.88333333333333,3.225,3.68333333333333,3.3625,3.11666666666667,4.125,3.00833333333333,3.88333333333333,4.475,3.48333333333333,3.225,3,2.95,3,3.075,3
"426","6234a71d1b478a615e51ab69",1,43.3,4,24,1,11,3,2,1,17,3.5,2.5,4,3.4375,4.875,2.25,2.728125,2.665625,2.9625,3.28125,3.88125,3.021875,2.66875,2.59375,3.1625,3.9625,4.4,3.475,2.6875,2.71875,2.8625,2.8375,3.54375,2.74375
"427","6234e1b277e7fe207a9ad500",1,52,2,25.3,1,12,3,2,0,17,3.875,2.9375,3.125,3.3125,3.875,3.8125,2.809375,2.721875,2.740625,3.196875,3.559375,2.9625,2.7125,2.30625,1.975,2.95,4.23125,2.7875,2.96875,2.95,2.90625,3.275,3.0875,3.00625
"428","623519c893eaebfcb0046e26",2,38.4,4,18.1,1,14,4,1,0,19,3.5625,2.4375,3.6875,3.5,4.3125,4.5,3.209375,3.396875,3.059375,3.184375,3.8625,3.06875,3.19375,3.475,3.24375,2.91875,4.3625,3.2375,3.05,3.2375,2.98125,3.34375,3.53125,2.96875
"429","6238dfab577ecd4adb97a917",1,50,4,27.7,1,3,1,2,0,6,3.625,2.9375,4.875,3.875,4.875,4.5,2.28333333333333,2.31666666666667,3.296875,2.26979166666667,2.965625,2.88229166666667,2.575,1.875,3.6,2.3125,3,3.1625,2.05625,2.55625,2.9375,2.08125,2.8,2.65625
"430","623a3d1b72cde1824ccbc6d1",2,31.2,6,5,1,13,4,2,3,22,3.875,4.0625,2.625,2.0625,3.5,4.25,3.40625,3.2375,3.65625,3.225,3.5125,3.2375,4.0625,3.4,4.21875,3.725,4.15625,3.29375,3,3,3.225,3,3.15,3
"431","6266a87a7adacd7a91cabc93",2,50,4,33.1,1,12,4,1,0,17,4.4375,3.5625,3.3125,3.6875,3.6875,3.5625,3.484375,3.340625,3.13125,3.728125,3.75625,2.990625,4.20625,3.1,3.48125,3.86875,3.9625,2.89375,3.0875,3.19375,2.68125,3.46875,3.59375,2.9375
"432","6266a95d927943d0147dc188",1,56,4,42,1,11,2,2,0,15,4.0625,2.6875,3.8125,3.6875,4.5,3.1875,3.2,2.70625,3.496875,3.2625,3.80625,3.134375,2.725,2.5625,3.65625,3.49375,4.0875,3.35,3.75625,2.78125,3.45625,3.075,3.59375,2.95625
"433","6266c2af9e12be23dff07d28",2,52,5,37,2,8,1,0,0,9,3.3125,2.625,3.9375,3.625,3.8125,3.625,3.296875,3.159375,3.503125,3.15,3.4875,3.20625,2.8625,2.91875,4.04375,3.475,3.8625,3.35,3.66875,3.0125,3.15625,2.94375,3.23125,3.18125
"434","6266e4d8c69d3dda3373f092",2,50.7,4,38.9,2,7,1,2,1,11,4.125,2.3125,4.5,4.125,4.6875,4.875,3.26875,3.103125,3.6,3.6875,3.265625,3.078125,2.825,2.8875,3.88125,3.35625,3.325,2.8375,3.63125,3.20625,3.26875,3.70625,2.975,3.0875
"435","62699ca4c48ff1d410fcd8f7",1,23,4,1.5,1,8,0,1,0,9,2.75,3.25,2.1875,3.0625,3.6875,3.5,3.284375,2.99375,2.946875,3.265,4.0125,3.38125,3.30625,2.7875,2.5,3.15375,4.4,3.3875,3.5125,2.90625,3.025,3.2125,3.7875,3.1125
